condition,trial,observer,targ_type,id,x,y,found
1,13,3,0,38,0.572265625,0.8580729166666666,38
1,13,3,0,39,0.6240234375,0.6588541666666666,39
1,13,3,0,40,0.6025390625,0.5611979166666666,40
1,14,3,0,1,0.14453125,0.13802083333333334,1
1,14,3,0,2,0.1318359375,0.23697916666666666,2
1,14,3,0,3,0.1455078125,0.3255208333333333,3
1,14,3,0,4,0.1708984375,0.5546875,4
1,14,3,1,5,0.220703125,0.73828125,5
1,14,3,0,6,0.1484375,0.78125,6
1,14,3,1,7,0.302734375,0.8984375,7
1,14,3,0,8,0.3857421875,0.8736979166666666,8
1,14,3,0,9,0.3828125,0.6822916666666666,9
1,14,3,0,10,0.2861328125,0.76953125,10
1,14,3,0,11,0.3095703125,0.6380208333333334,11
1,14,3,1,12,0.234375,0.5598958333333334,12
1,14,3,0,13,0.31640625,0.46484375,13
1,14,3,1,14,0.3818359375,0.5416666666666666,14
1,14,3,1,15,0.3056640625,0.33203125,15
1,14,3,0,16,0.3203125,0.26171875,16
1,14,3,1,17,0.380859375,0.2630208333333333,17
1,14,3,1,18,0.39453125,0.13932291666666666,18
1,14,3,1,19,0.6904296875,0.15494791666666666,19
1,14,3,1,20,0.59765625,0.23697916666666666,20
1,14,3,1,21,0.537109375,0.41796875,21
1,14,3,1,22,0.4599609375,0.4674479166666667,22
1,14,3,0,23,0.466796875,0.5377604166666666,23
1,14,3,0,24,0.4736328125,0.7877604166666666,24
1,14,3,1,25,0.4736328125,0.8984375,25
1,14,3,1,26,0.5419921875,0.9075520833333334,26
1,14,3,0,27,0.712890625,0.8919270833333334,27
1,14,3,0,28,0.791015625,0.8841145833333334,28
1,14,3,1,29,0.8857421875,0.7356770833333334,29
1,14,3,0,30,0.84765625,0.66015625,30
1,14,3,1,31,0.859375,0.5729166666666666,31
1,14,3,1,32,0.7919921875,0.5716145833333334,32
1,14,3,1,33,0.861328125,0.4596354166666667,33
1,14,3,0,34,0.794921875,0.4296875,34
1,14,3,1,35,0.865234375,0.3111979166666667,35
1,14,3,0,36,0.7763671875,0.19921875,36
1,14,3,1,37,0.787109375,0.11197916666666667,37
1,14,3,0,38,0.7158203125,0.21484375,38
1,14,3,0,39,0.6435546875,0.54296875,39
1,14,3,1,40,0.6220703125,0.6510416666666666,40
1,15,3,0,1,0.2236328125,0.1171875,1
1,15,3,1,2,0.1943359375,0.24609375,2
1,15,3,1,3,0.2109375,0.3255208333333333,3
1,15,3,1,4,0.23828125,0.4283854166666667,4
1,15,3,0,5,0.1611328125,0.546875,5
1,15,3,0,6,0.1123046875,0.6744791666666666,6
1,15,3,1,7,0.216796875,0.765625,7
1,15,3,1,8,0.228515625,0.6744791666666666,8
1,15,3,1,9,0.3251953125,0.66796875,9
1,15,3,1,10,0.3212890625,0.7591145833333334,10
1,15,3,0,11,0.2880859375,0.8515625,11
1,15,3,1,12,0.3681640625,0.84765625,12
1,15,3,1,13,0.4052734375,0.7747395833333334,13
1,15,3,0,14,0.47265625,0.8658854166666666,14
1,15,3,0,15,0.546875,0.9127604166666666,15
1,15,3,0,16,0.5341796875,0.6809895833333334,16
1,15,3,1,17,0.634765625,0.68359375,17
1,15,3,1,18,0.45703125,0.5286458333333334,18
1,15,3,0,19,0.3134765625,0.5638020833333334,19
1,15,3,0,20,0.3173828125,0.34375,20
1,15,3,0,21,0.361328125,0.23697916666666666,21
1,15,3,1,22,0.3173828125,0.24479166666666666,22
1,15,3,0,23,0.3740234375,0.12109375,23
1,15,3,1,24,0.5478515625,0.23307291666666666,24
1,15,3,1,25,0.4541015625,0.34375,25
1,15,3,1,26,0.61328125,0.4361979166666667,26
1,15,3,1,27,0.681640625,0.3255208333333333,27
1,15,3,1,28,0.6171875,0.53515625,28
1,15,3,1,29,0.7021484375,0.5130208333333334,29
1,15,3,1,30,0.798828125,0.51953125,30
1,15,3,0,31,0.7666015625,0.4153645833333333,31
1,15,3,0,32,0.8369140625,0.3346354166666667,32
1,15,3,0,33,0.8564453125,0.4192708333333333,33
1,15,3,0,34,0.8623046875,0.15234375,34
1,15,3,0,35,0.6943359375,0.2109375,35
1,15,3,0,36,0.8564453125,0.5703125,36
1,15,3,0,37,0.76171875,0.66015625,37
1,15,3,0,38,0.8701171875,0.7734375,38
1,15,3,1,39,0.8544921875,0.8776041666666666,39
1,15,3,0,40,0.7060546875,0.8893229166666666,40
1,16,3,1,1,0.1513671875,0.234375,1
1,16,3,1,2,0.2080078125,0.24088541666666666,2
1,16,3,0,3,0.2001953125,0.421875,3
1,16,3,1,4,0.12109375,0.4427083333333333,4
1,16,3,0,5,0.27734375,0.4361979166666667,5
1,16,3,1,6,0.22265625,0.6484375,6
1,16,3,0,7,0.126953125,0.6861979166666666,7
1,16,3,1,8,0.15625,0.7786458333333334,8
1,16,3,0,9,0.234375,0.76171875,9
1,16,3,0,10,0.2890625,0.84375,10
1,16,3,1,11,0.3251953125,0.73828125,11
1,16,3,0,12,0.4677734375,0.7994791666666666,12
1,16,3,0,13,0.3935546875,0.6822916666666666,13
1,16,3,0,14,0.376953125,0.5690104166666666,14
1,16,3,0,15,0.4541015625,0.58203125,15
1,16,3,1,16,0.46875,0.6796875,16
1,16,3,0,17,0.5537109375,0.6497395833333334,17
1,16,3,0,18,0.615234375,0.6783854166666666,18
1,16,3,0,19,0.6240234375,0.7760416666666666,19
1,16,3,0,20,0.6943359375,0.7890625,20
1,16,3,1,21,0.68359375,0.9010416666666666,21
1,16,3,0,22,0.7626953125,0.8411458333333334,22
1,16,3,0,23,0.79296875,0.7669270833333334,23
1,16,3,0,24,0.857421875,0.6822916666666666,24
1,16,3,1,25,0.7841796875,0.5481770833333334,25
1,16,3,1,26,0.8486328125,0.4557291666666667,26
1,16,3,1,27,0.609375,0.46875,27
1,16,3,1,28,0.6220703125,0.3736979166666667,28
1,16,3,1,29,0.544921875,0.23697916666666666,29
1,16,3,1,30,0.6328125,0.22265625,30
1,16,3,0,31,0.7734375,0.3424479166666667,31
1,16,3,1,32,0.5927734375,0.10677083333333333,32
1,16,3,1,33,0.5146484375,0.08463541666666667,33
1,16,3,1,34,0.4521484375,0.16145833333333334,34
1,16,3,0,35,0.4736328125,0.2552083333333333,35
1,16,3,0,36,0.45703125,0.3190104166666667,36
1,16,3,1,37,0.369140625,0.23046875,37
1,16,3,1,38,0.4140625,0.3450520833333333,38
1,16,3,1,39,0.2919921875,0.3359375,39
1,16,3,0,40,0.298828125,0.1171875,40
1,17,3,0,1,0.1279296875,0.16796875,1
1,17,3,0,2,0.224609375,0.1640625,2
1,17,3,1,3,0.2216796875,0.2421875,3
1,17,3,0,4,0.2626953125,0.31640625,4
1,17,3,1,5,0.3134765625,0.24088541666666666,5
1,17,3,0,6,0.357421875,0.2565104166666667,6
1,17,3,0,7,0.4814453125,0.11979166666666667,7
1,17,3,1,8,0.431640625,0.23697916666666666,8
1,17,3,0,9,0.408203125,0.3268229166666667,9
1,17,3,0,10,0.47265625,0.3450520833333333,10
1,17,3,0,11,0.5615234375,0.296875,11
1,17,3,1,12,0.400390625,0.4361979166666667,12
1,17,3,1,13,0.287109375,0.4440104166666667,13
1,17,3,0,14,0.1982421875,0.41015625,14
1,17,3,0,15,0.1396484375,0.46875,15
1,17,3,0,16,0.205078125,0.6315104166666666,16
1,17,3,0,17,0.203125,0.7669270833333334,17
1,17,3,1,18,0.326171875,0.8619791666666666,18
1,17,3,0,19,0.3740234375,0.9205729166666666,19
1,17,3,1,20,0.365234375,0.7434895833333334,20
1,17,3,1,21,0.2958984375,0.6276041666666666,21
1,17,3,0,22,0.5439453125,0.6158854166666666,22
1,17,3,1,23,0.61328125,0.6419270833333334,23
1,17,3,0,24,0.3701171875,0.6458333333333334,24
1,17,3,0,25,0.5908203125,0.75,25
1,17,3,0,26,0.6806640625,0.734375,26
1,17,3,1,27,0.787109375,0.765625,27
1,17,3,1,28,0.79296875,0.8528645833333334,28
1,17,3,1,29,0.85546875,0.8880208333333334,29
1,17,3,0,30,0.8251953125,0.5325520833333334,30
1,17,3,0,31,0.767578125,0.44921875,31
1,17,3,1,32,0.7109375,0.3307291666666667,32
1,17,3,1,33,0.6064453125,0.32421875,33
1,17,3,1,34,0.625,0.23177083333333334,34
1,17,3,0,35,0.7060546875,0.11458333333333333,35
1,17,3,1,36,0.7724609375,0.125,36
1,17,3,1,37,0.8466796875,0.11067708333333333,37
1,17,3,1,38,0.78515625,0.19270833333333334,38
1,17,3,1,39,0.83984375,0.24609375,39
1,17,3,1,40,0.7939453125,0.3098958333333333,40
1,18,3,1,1,0.2177734375,0.12109375,1
1,18,3,1,2,0.0947265625,0.14713541666666666,2
1,18,3,0,3,0.2255859375,0.2721354166666667,3
1,18,3,1,4,0.2138671875,0.3190104166666667,4
1,18,3,1,5,0.1396484375,0.34765625,5
1,18,3,1,6,0.1513671875,0.4270833333333333,6
1,18,3,0,7,0.291015625,0.43359375,7
1,18,3,0,8,0.3125,0.3111979166666667,8
1,18,3,0,9,0.296875,0.2421875,9
1,18,3,0,10,0.326171875,0.11588541666666667,10
1,18,3,1,11,0.37109375,0.4322916666666667,11
1,18,3,0,12,0.361328125,0.6432291666666666,12
1,18,3,1,13,0.3759765625,0.73828125,13
1,18,3,1,14,0.4501953125,0.7734375,14
1,18,3,0,15,0.3056640625,0.8802083333333334,15
1,18,3,0,16,0.236328125,0.7760416666666666,16
1,18,3,1,17,0.2236328125,0.8763020833333334,17
1,18,3,0,18,0.115234375,0.74609375,18
1,18,3,0,19,0.494140625,0.88671875,19
1,18,3,1,20,0.62109375,0.7252604166666666,20
1,18,3,1,21,0.60546875,0.6484375,21
1,18,3,1,22,0.556640625,0.62890625,22
1,18,3,1,23,0.705078125,0.7330729166666666,23
1,18,3,0,24,0.6826171875,0.6692708333333334,24
1,18,3,1,25,0.8671875,0.5182291666666666,25
1,18,3,1,26,0.8486328125,0.44140625,26
1,18,3,0,27,0.7587890625,0.44921875,27
1,18,3,0,28,0.681640625,0.390625,28
1,18,3,0,29,0.59765625,0.33203125,29
1,18,3,0,30,0.546875,0.3059895833333333,30
1,18,3,0,31,0.51171875,0.4544270833333333,31
1,18,3,0,32,0.44921875,0.2578125,32
1,18,3,1,33,0.5146484375,0.14973958333333334,33
1,18,3,1,34,0.4560546875,0.07942708333333333,34
1,18,3,1,35,0.58203125,0.11067708333333333,35
1,18,3,1,36,0.8740234375,0.10677083333333333,36
1,18,3,0,37,0.8623046875,0.2591145833333333,37
1,18,3,0,38,0.86328125,0.3802083333333333,38
1,18,3,0,39,0.7880859375,0.10416666666666667,39
1,18,3,1,40,0.677734375,0.25,40
1,19,3,0,1,0.1298828125,0.12239583333333333,1
1,19,3,0,2,0.1298828125,0.2721354166666667,2
1,19,3,1,3,0.2060546875,0.23697916666666666,3
1,19,3,0,4,0.283203125,0.32421875,4
1,19,3,0,5,0.30859375,0.4388020833333333,5
1,19,3,1,6,0.23046875,0.44140625,6
1,19,3,1,7,0.3212890625,0.5377604166666666,7
1,19,3,1,8,0.388671875,0.4518229166666667,8
1,19,3,1,9,0.3759765625,0.55859375,9
1,19,3,0,10,0.4453125,0.5286458333333334,10
1,19,3,0,11,0.4365234375,0.62109375,11
1,19,3,1,12,0.38671875,0.6614583333333334,12
1,19,3,1,13,0.4052734375,0.7591145833333334,13
1,19,3,0,14,0.3818359375,0.8138020833333334,14
1,19,3,1,15,0.310546875,0.7578125,15
1,19,3,1,16,0.3056640625,0.8606770833333334,16
1,19,3,1,17,0.146484375,0.8463541666666666,17
1,19,3,0,18,0.2392578125,0.75390625,18
1,19,3,1,19,0.1298828125,0.6614583333333334,19
1,19,3,0,20,0.5546875,0.09375,20
1,19,3,0,21,0.3603515625,0.16276041666666666,21
1,19,3,0,22,0.291015625,0.08984375,22
1,19,3,0,23,0.65234375,0.24479166666666666,23
1,19,3,1,24,0.5498046875,0.3372395833333333,24
1,19,3,1,25,0.5498046875,0.4609375,25
1,19,3,0,26,0.638671875,0.546875,26
1,19,3,0,27,0.603515625,0.6458333333333334,27
1,19,3,1,28,0.5361328125,0.75,28
1,19,3,0,29,0.7744140625,0.8424479166666666,29
1,19,3,0,30,0.8740234375,0.8450520833333334,30
1,19,3,0,31,0.7822265625,0.7369791666666666,31
1,19,3,1,32,0.845703125,0.6354166666666666,32
1,19,3,0,33,0.7734375,0.5377604166666666,33
1,19,3,0,34,0.677734375,0.5546875,34
1,19,3,1,35,0.7197265625,0.4622395833333333,35
1,19,3,1,36,0.7021484375,0.3359375,36
1,19,3,1,37,0.7197265625,0.22395833333333334,37
1,19,3,1,38,0.7763671875,0.10416666666666667,38
1,19,3,1,39,0.841796875,0.2526041666666667,39
1,19,3,0,40,0.76171875,0.3059895833333333,40
1,20,3,1,1,0.2236328125,0.23307291666666666,1
1,20,3,1,2,0.3046875,0.2981770833333333,2
1,20,3,0,3,0.2080078125,0.3307291666666667,3
1,20,3,0,4,0.302734375,0.3854166666666667,4
1,20,3,0,5,0.3310546875,0.4401041666666667,5
1,20,3,0,6,0.3916015625,0.4466145833333333,6
1,20,3,0,7,0.158203125,0.4765625,7
1,20,3,1,8,0.146484375,0.35546875,8
1,20,3,1,9,0.1591796875,0.5143229166666666,9
1,20,3,1,10,0.1435546875,0.6223958333333334,10
1,20,3,1,11,0.21875,0.7825520833333334,11
1,20,3,1,12,0.240234375,0.8580729166666666,12
1,20,3,1,13,0.31640625,0.5729166666666666,13
1,20,3,1,14,0.375,0.6354166666666666,14
1,20,3,0,15,0.5146484375,0.6341145833333334,15
1,20,3,1,16,0.5361328125,0.7330729166666666,16
1,20,3,0,17,0.6044921875,0.7591145833333334,17
1,20,3,0,18,0.6240234375,0.86328125,18
1,20,3,1,19,0.67578125,0.8450520833333334,19
1,20,3,1,20,0.685546875,0.7369791666666666,20
1,20,3,1,21,0.599609375,0.6575520833333334,21
1,20,3,1,22,0.4775390625,0.53515625,22
1,20,3,0,23,0.640625,0.55078125,23
1,20,3,0,24,0.5595703125,0.3125,24
1,20,3,0,25,0.6630859375,0.3489583333333333,25
1,20,3,1,26,0.72265625,0.4544270833333333,26
1,20,3,1,27,0.61328125,0.4895833333333333,27
1,20,3,0,28,0.6328125,0.3111979166666667,28
1,20,3,0,29,0.689453125,0.20572916666666666,29
1,20,3,0,30,0.6943359375,0.11979166666666667,30
1,20,3,0,31,0.6064453125,0.1015625,31
1,20,3,0,32,0.83203125,0.3059895833333333,32
1,20,3,1,33,0.841796875,0.4427083333333333,33
1,20,3,1,34,0.765625,0.4518229166666667,34
1,20,3,0,35,0.7763671875,0.56640625,35
1,20,3,0,36,0.8642578125,0.55859375,36
1,20,3,0,37,0.853515625,0.6380208333333334,37
1,20,3,0,38,0.8544921875,0.69921875,38
1,20,3,1,39,0.7578125,0.7578125,39
1,20,3,1,40,0.8740234375,0.8346354166666666,40
2,1,3,0,1,0.6826171875,0.8671875,1
2,1,3,0,2,0.6728515625,0.765625,2
2,1,3,0,3,0.5830078125,0.6549479166666666,3
2,1,3,0,4,0.4677734375,0.77734375,4
2,1,3,0,5,0.36328125,0.8502604166666666,5
2,1,3,0,6,0.302734375,0.8203125,6
2,1,3,0,7,0.20703125,0.8736979166666666,7
2,1,3,0,8,0.2861328125,0.4544270833333333,8
2,1,3,0,9,0.2294921875,0.4427083333333333,9
2,1,3,0,10,0.1064453125,0.4166666666666667,10
2,1,3,0,11,0.224609375,0.10416666666666667,11
2,1,3,0,12,0.2744140625,0.20703125,12
2,1,3,0,13,0.3623046875,0.2591145833333333,13
2,1,3,0,14,0.4521484375,0.4791666666666667,14
2,1,3,0,15,0.55859375,0.4622395833333333,15
2,1,3,0,16,0.5068359375,0.5638020833333334,16
2,1,3,0,17,0.4521484375,0.5807291666666666,17
2,1,3,0,18,0.7978515625,0.5768229166666666,18
2,1,3,0,19,0.880859375,0.5572916666666666,19
2,1,3,0,20,0.84765625,0.08723958333333333,20
2,1,3,1,21,0.6953125,0.1640625,21
2,1,3,1,22,0.876953125,0.24348958333333334,22
2,1,3,1,23,0.69921875,0.3294270833333333,23
2,1,3,1,24,0.625,0.25,24
2,1,3,1,25,0.5986328125,0.3450520833333333,25
2,1,3,1,26,0.5029296875,0.3723958333333333,26
2,1,3,1,27,0.376953125,0.15625,27
2,1,3,1,28,0.1513671875,0.1015625,28
2,1,3,1,29,0.12109375,0.21354166666666666,29
2,1,3,1,30,0.2412109375,0.5247395833333334,30
2,1,3,1,31,0.296875,0.51953125,31
2,1,3,1,32,0.408203125,0.5143229166666666,32
2,1,3,1,33,0.330078125,0.7434895833333334,33
2,1,3,1,34,0.240234375,0.75,34
2,1,3,1,35,0.12109375,0.6484375,35
2,1,3,1,36,0.11328125,0.7395833333333334,36
2,1,3,1,37,0.130859375,0.8580729166666666,37
2,1,3,1,38,0.7109375,0.5234375,38
2,1,3,1,39,0.8505859375,0.7473958333333334,39
2,1,3,1,40,0.88671875,0.9075520833333334,40
2,2,3,0,1,0.3193359375,0.87109375,1
2,2,3,0,2,0.3759765625,0.7473958333333334,2
2,2,3,0,3,0.3544921875,0.6705729166666666,3
2,2,3,0,4,0.1142578125,0.73828125,4
2,2,3,0,5,0.12890625,0.2421875,5
2,2,3,0,6,0.3896484375,0.25,6
2,2,3,0,7,0.3173828125,0.4205729166666667,7
2,2,3,0,8,0.4697265625,0.4322916666666667,8
2,2,3,0,9,0.384765625,0.58203125,9
2,2,3,0,10,0.5283203125,0.35546875,10
2,2,3,0,11,0.4814453125,0.09505208333333333,11
2,2,3,0,12,0.564453125,0.12109375,12
2,2,3,0,13,0.625,0.14453125,13
2,2,3,0,14,0.765625,0.24088541666666666,14
2,2,3,0,15,0.759765625,0.3489583333333333,15
2,2,3,0,16,0.6640625,0.3255208333333333,16
2,2,3,0,17,0.6044921875,0.3763020833333333,17
2,2,3,0,18,0.6748046875,0.48046875,18
2,2,3,0,19,0.8515625,0.24479166666666666,19
2,2,3,0,20,0.8447265625,0.78125,20
2,2,3,1,21,0.6669921875,0.74609375,21
2,2,3,1,22,0.8466796875,0.6302083333333334,22
2,2,3,1,23,0.8740234375,0.8580729166666666,23
2,2,3,1,24,0.83984375,0.11848958333333333,24
2,2,3,1,25,0.7626953125,0.08723958333333333,25
2,2,3,1,26,0.6064453125,0.23567708333333334,26
2,2,3,1,27,0.4521484375,0.21744791666666666,27
2,2,3,1,28,0.3701171875,0.3763020833333333,28
2,2,3,1,29,0.427734375,0.11197916666666667,29
2,2,3,1,30,0.3271484375,0.0859375,30
2,2,3,1,31,0.212890625,0.07291666666666667,31
2,2,3,1,32,0.22265625,0.3385416666666667,32
2,2,3,1,33,0.1728515625,0.4348958333333333,33
2,2,3,1,34,0.1259765625,0.546875,34
2,2,3,1,35,0.349609375,0.62890625,35
2,2,3,1,36,0.2216796875,0.8828125,36
2,2,3,1,37,0.142578125,0.8385416666666666,37
2,2,3,1,38,0.45703125,0.90625,38
2,2,3,1,39,0.474609375,0.5546875,39
2,2,3,1,40,0.6064453125,0.5130208333333334,40
2,3,3,0,1,0.14453125,0.8971354166666666,1
2,3,3,0,2,0.1630859375,0.7799479166666666,2
2,3,3,0,3,0.134765625,0.5755208333333334,3
2,3,3,0,4,0.1357421875,0.46484375,4
2,3,3,0,5,0.15625,0.3072916666666667,5
2,3,3,0,6,0.130859375,0.1328125,6
2,3,3,0,7,0.291015625,0.23177083333333334,7
2,3,3,0,8,0.470703125,0.11979166666666667,8
2,3,3,0,9,0.47265625,0.22265625,9
2,3,3,0,10,0.47265625,0.3567708333333333,10
2,3,3,0,11,0.6103515625,0.19661458333333334,11
2,3,3,0,12,0.7197265625,0.10807291666666667,12
2,3,3,0,13,0.708984375,0.19661458333333334,13
2,3,3,0,14,0.6240234375,0.3190104166666667,14
2,3,3,0,15,0.701171875,0.75390625,15
2,3,3,0,16,0.7783203125,0.8763020833333334,16
2,3,3,0,17,0.8984375,0.8359375,17
2,3,3,0,18,0.619140625,0.75390625,18
2,3,3,0,19,0.43359375,0.7408854166666666,19
2,3,3,0,20,0.4345703125,0.89453125,20
2,3,3,1,21,0.3583984375,0.8450520833333334,21
2,3,3,1,22,0.3955078125,0.7473958333333334,22
2,3,3,1,23,0.333984375,0.6809895833333334,23
2,3,3,1,24,0.3818359375,0.63671875,24
2,3,3,1,25,0.291015625,0.515625,25
2,3,3,1,26,0.27734375,0.421875,26
2,3,3,1,27,0.3994140625,0.4609375,27
2,3,3,1,28,0.365234375,0.3502604166666667,28
2,3,3,1,29,0.2998046875,0.33984375,29
2,3,3,1,30,0.2333984375,0.20182291666666666,30
2,3,3,1,31,0.19921875,0.07942708333333333,31
2,3,3,1,32,0.5478515625,0.10677083333333333,32
2,3,3,1,33,0.556640625,0.4375,33
2,3,3,1,34,0.62109375,0.4466145833333333,34
2,3,3,1,35,0.4580078125,0.6432291666666666,35
2,3,3,1,36,0.55078125,0.6575520833333334,36
2,3,3,1,37,0.671875,0.83984375,37
2,3,3,1,38,0.6962890625,0.55078125,38
2,3,3,1,39,0.86328125,0.3424479166666667,39
2,3,3,1,40,0.791015625,0.24479166666666666,40
2,4,3,0,1,0.2197265625,0.8541666666666666,1
2,4,3,0,2,0.2294921875,0.6510416666666666,2
2,4,3,0,3,0.1416015625,0.6627604166666666,3
2,4,3,0,4,0.2275390625,0.5234375,4
2,4,3,0,5,0.2900390625,0.24609375,5
2,4,3,0,6,0.3330078125,0.09505208333333333,6
2,4,3,0,7,0.4716796875,0.234375,7
2,4,3,0,8,0.37890625,0.3736979166666667,8
2,4,3,0,9,0.56640625,0.21484375,9
2,4,3,0,10,0.4453125,0.5559895833333334,10
2,4,3,0,11,0.390625,0.734375,11
2,4,3,0,12,0.396484375,0.8307291666666666,12
2,4,3,0,13,0.447265625,0.8385416666666666,13
2,4,3,0,14,0.6474609375,0.6627604166666666,14
2,4,3,0,15,0.640625,0.4270833333333333,15
2,4,3,0,16,0.7109375,0.2981770833333333,16
2,4,3,0,17,0.7734375,0.32421875,17
2,4,3,0,18,0.828125,0.3463541666666667,18
2,4,3,0,19,0.7578125,0.7578125,19
2,4,3,0,20,0.845703125,0.53515625,20
2,4,3,1,21,0.6962890625,0.8515625,21
2,4,3,1,22,0.47265625,0.7239583333333334,22
2,4,3,1,23,0.4013671875,0.65625,23
2,4,3,1,24,0.314453125,0.5598958333333334,24
2,4,3,1,25,0.21484375,0.7825520833333334,25
2,4,3,1,26,0.1337890625,0.7252604166666666,26
2,4,3,1,27,0.2216796875,0.4557291666666667,27
2,4,3,1,28,0.1298828125,0.40625,28
2,4,3,1,29,0.1455078125,0.3216145833333333,29
2,4,3,1,30,0.3232421875,0.41796875,30
2,4,3,1,31,0.2177734375,0.16015625,31
2,4,3,1,32,0.6298828125,0.1171875,32
2,4,3,1,33,0.689453125,0.22916666666666666,33
2,4,3,1,34,0.7685546875,0.265625,34
2,4,3,1,35,0.552734375,0.375,35
2,4,3,1,36,0.5302734375,0.44921875,36
2,4,3,1,37,0.5009765625,0.5559895833333334,37
2,4,3,1,38,0.6865234375,0.5572916666666666,38
2,4,3,1,39,0.7626953125,0.4596354166666667,39
2,4,3,1,40,0.783203125,0.5364583333333334,40
2,5,3,0,1,0.2294921875,0.7760416666666666,1
2,5,3,0,2,0.1318359375,0.765625,2
2,5,3,0,3,0.1201171875,0.5403645833333334,3
2,5,3,0,4,0.193359375,0.5403645833333334,4
2,5,3,0,5,0.15625,0.21223958333333334,5
2,5,3,0,6,0.2177734375,0.2109375,6
2,5,3,0,7,0.2900390625,0.12630208333333334,7
2,5,3,0,8,0.3984375,0.15494791666666666,8
2,5,3,0,9,0.4677734375,0.13671875,9
2,5,3,0,10,0.3779296875,0.3463541666666667,10
2,5,3,0,11,0.478515625,0.37109375,11
2,5,3,0,12,0.443359375,0.4700520833333333,12
2,5,3,0,13,0.451171875,0.8229166666666666,13
2,5,3,0,14,0.525390625,0.8528645833333334,14
2,5,3,0,15,0.640625,0.52734375,15
2,5,3,0,16,0.6904296875,0.5833333333333334,16
2,5,3,0,17,0.8271484375,0.4153645833333333,17
2,5,3,0,18,0.7138671875,0.3515625,18
2,5,3,0,19,0.6826171875,0.22526041666666666,19
2,5,3,0,20,0.857421875,0.2526041666666667,20
2,5,3,1,21,0.7607421875,0.21223958333333334,21
2,5,3,1,22,0.873046875,0.5286458333333334,22
2,5,3,1,23,0.7802734375,0.5768229166666666,23
2,5,3,1,24,0.8603515625,0.6393229166666666,24
2,5,3,1,25,0.77734375,0.6536458333333334,25
2,5,3,1,26,0.6943359375,0.6536458333333334,26
2,5,3,1,27,0.7041015625,0.734375,27
2,5,3,1,28,0.763671875,0.7486979166666666,28
2,5,3,1,29,0.8515625,0.8697916666666666,29
2,5,3,1,30,0.6318359375,0.7408854166666666,30
2,5,3,1,31,0.6171875,0.8828125,31
2,5,3,1,32,0.384765625,0.7721354166666666,32
2,5,3,1,33,0.2880859375,0.7356770833333334,33
2,5,3,1,34,0.1337890625,0.86328125,34
2,5,3,1,35,0.1318359375,0.3046875,35
2,5,3,1,36,0.279296875,0.20703125,36
2,5,3,1,37,0.470703125,0.2630208333333333,37
2,5,3,1,38,0.54296875,0.21484375,38
2,5,3,1,39,0.5576171875,0.4401041666666667,39
2,5,3,1,40,0.4775390625,0.5091145833333334,40
2,6,3,0,1,0.7978515625,0.8828125,1
2,6,3,0,2,0.876953125,0.9127604166666666,2
2,6,3,0,3,0.8369140625,0.7395833333333334,3
2,6,3,0,4,0.7568359375,0.6263020833333334,4
2,6,3,0,5,0.796875,0.44140625,5
2,6,3,0,6,0.677734375,0.4309895833333333,6
2,6,3,0,7,0.787109375,0.3333333333333333,7
2,6,3,0,8,0.7587890625,0.24088541666666666,8
2,6,3,0,9,0.796875,0.13932291666666666,9
2,6,3,1,10,0.8544921875,0.5729166666666666,10
2,6,3,0,11,0.515625,0.5794270833333334,11
2,6,3,0,12,0.23046875,0.6692708333333334,12
2,6,3,0,13,0.1474609375,0.57421875,13
2,6,3,0,14,0.13671875,0.3268229166666667,14
2,6,3,0,15,0.1689453125,0.24869791666666666,15
2,6,3,0,16,0.3935546875,0.2421875,16
2,6,3,0,17,0.46875,0.12630208333333334,17
2,6,3,0,18,0.4482421875,0.359375,18
2,6,3,0,19,0.4326171875,0.453125,19
2,6,3,0,20,0.6298828125,0.3411458333333333,20
2,6,3,0,21,0.64453125,0.125,21
2,6,3,1,22,0.5556640625,0.09505208333333333,22
2,6,3,1,23,0.5322265625,0.24609375,23
2,6,3,1,24,0.5615234375,0.3515625,24
2,6,3,1,25,0.6875,0.54296875,25
2,6,3,1,26,0.6162109375,0.5442708333333334,26
2,6,3,1,27,0.765625,0.7421875,27
2,6,3,1,28,0.552734375,0.859375,28
2,6,3,1,29,0.455078125,0.7265625,29
2,6,3,1,30,0.388671875,0.8723958333333334,30
2,6,3,1,31,0.19921875,0.7747395833333334,31
2,6,3,1,32,0.236328125,0.51953125,32
2,6,3,1,33,0.322265625,0.56640625,33
2,6,3,1,34,0.224609375,0.3997395833333333,34
2,6,3,1,35,0.3681640625,0.4205729166666667,35
2,6,3,1,36,0.2685546875,0.3372395833333333,36
2,6,3,1,37,0.3056640625,0.24739583333333334,37
2,6,3,1,38,0.3720703125,0.15755208333333334,38
2,6,3,1,39,0.1201171875,0.11979166666666667,39
2,6,3,1,40,0.4453125,0.6432291666666666,40
2,7,3,1,1,0.1279296875,0.8776041666666666,1
2,7,3,1,2,0.3134765625,0.8541666666666666,2
2,7,3,1,3,0.2841796875,0.6419270833333334,3
2,7,3,1,4,0.384765625,0.625,4
2,7,3,1,5,0.2734375,0.4427083333333333,5
2,7,3,1,6,0.2841796875,0.23177083333333334,6
2,7,3,1,7,0.240234375,0.11067708333333333,7
2,7,3,1,8,0.306640625,0.09244791666666667,8
2,7,3,1,9,0.37890625,0.2565104166666667,9
